tweets,label
queria poder dar um abraço em cada um deles :(,0
"E na ORS, defendem o policial que quebrou o cassetete na face do manifestante. :(",0
@zainswrry eu tbm sou :(,0
@giveourbelieber ei; to com saudade de tu :(,0
Não faz isso cmg :(,0
"minha cerveja ta acabando, scrrrrrr :(",0
to com dor dnv :(,0
"Já, sdds do meu cabelo azul :( https://t.co/N581NLdtQC",0
to precisando assistir um anime fofo :(,0
Eu msm :( https://t.co/iFWbLUQ9zC,0
@pagejux Saudades Juju :(,0
@Carolexb Está mesmo ainda por cima vi uma aqui no tt :( uff,0
quero minha oned de volta :(,0
"""Amar e mudar as coisas
Me interessa mais"".

Ficamos sem Belchior :(",0
Quero tomar açai :(,0
@Jerlani_Viana Sdds tb :(,0
Acabou de completar 24 horas sem comer :(,0
@andreia_ctti meu deus amiga :( se cuida por favor. Ta se sentindo melhor?,0
"aí eu lembro que minha amiga comprou um subway pra mim, mas ela comeu :(",0
af quero :( https://t.co/3AEtymxubd,0
@onelastfeat MUITASSSSSSSSSSSSSSSS :(,0
eu queria mt conversar e discutir sobre dear white people mas mulheres q estão sem tempo :(,0
@murizoka Nossa :( não é tipico de mulher isso Mu,0
Você esta com a Dora? — dora ta em slo e eu em pato anon :( https://t.co/fHc0mAog4i,0
"@itsjawreguiz saiu foto dele hoje fumando, mas ele já tinha fumado antes, só que né :(",0
"@sussabro1 já dá pra fazer dois sanduichinho de desgosto, né hsjfklçsh :(",0
"Dandara me chamou pra ir pro barzinho hj, queria :(",0
"aí tu tem certeza de que algo vai acontecer e puff, nada :(",0
@forgtselena que lindo vc :(,0
@ShirleySouza67 Tô longe :(,0
"@aloopeez_ Aaaaah nene, para cm isso :(",0
E mamãe anda passando muito mal :(,0
@brunoferracini O que houve? :(,0
chateada estou porque não estou em Bragança :(,0
"@Reenlsober To brava, nao :(",0
eu quero fazer parte :( https://t.co/uwpqy15Njb,0
@TV_Quase E o falha? :(,0
"Preciso comer, hoje eu não almocei, isso não é nada normal  :(",0
"@Ordinariou voce foi grosso cmg :( ""só pra vc saber""",0
@anajurossi Agr já passou naju :(,0
@zymmm ENCERROU SEMANA PASSADA :(,0
@anajudorigon ana julia dorigon me segue logo :( eu peço faz tempo,0
@lmjsinger me fez rir bem na hora que eu tava quase chorando :(,0
@gustavodocil e qm mora no Rio :(,0
@hesrumor nao to :( mt raramente eu mexo no outro celular pq ele ta mega estragado,0
@oratske Uma alegria nesse fim de semana por favor :(,0
"@marllonaguiar É uma merda, mas acontece :(",0
Pq sou assim af :(,0
@gcarola_ sdds :(,0
"meu broche do B1A4 sumiu, acho que ele caiu da mochila sem eu ver :( #wewantb1a4inbrazil",0
@decio_machado aaaaa que seja só brincadeira pq sabendo da realidade dos idols coreanos eu tenho muita pena do ódio grstuito que recebem :(,0
eu quero um VÍDEO do hoseok com a rosa amarela :(,0
eu devo muito a ela :(,0
precisa? :( https://t.co/6fRxsmIj03,0
@laurinahgirl @AllyBrookeOn MINHA FAMÍLIA :(,0
"@jameskafka e dizem, estava preocupado com o golpe :(",0
Minha cabeça ta doendo :(,0
aaaaaaaaaaaaaaaaaaaaaaaa o amor da minha vida todinha :( https://t.co/A6d4pjjhlJ,0
@j_livres @jdoriajr @gabrielrf_12 Nessa ele cagou e sentou em cima :(,0
18. nao tenho :(,0
@BaaixinhahTatah Tudo vai ficar bem xuzuzinho :(,0
"Estou tão chorosa, poxa demais :(",0
mano fui burra kjjjkkkkkk :(,0
"@camisbar :( nada, eu uso mesmo assim, às vezes

vantagens de ser viado, mas ter 1,90m hehehe",0
Espirito santo... Com certeza alguem conhece meu Crush.. Mas eu nao posso postar a foto dele perguntando quem conhece :(,0
@lmjdeadlier Eh? Puta merda no queria formatar :(,0
MANI alguém me da a Karma Ordem do Lótus essa skin é mt linda aaaaaaaaa :(,0
meu sonho da noite passada :( https://t.co/Vi9Ka0ejCg,0
"@anjounicoluan quer falar? :( se quiser me fala, ou me chama na dm se nao quiser falar por aqui",0
@arthurzuero nem no insta ele deu as caras hj :(,0
@pirocadovitti Eu pensei que era isso mas tirei a bateria e tava normal :(,0
Estou até agora esperando meu tio vim trazer minhas batatas do paraguai mas acho q ele não vai vir não em :(,0
eu mesma larissa mello :(  https://t.co/yDj3CwrHBL,0
Preciso de um abraço :(,0
que tristeza :(,0
"Quero estudar, mas não estou conseguindo me concentrar :(",0
@pimpimentalol Mas já :(,0
@PeedroHCampos Que bad essa sequência de tweets :(,0
No se que serie ver :(,0
@_Viadaa Tô tão bolada que eu perdi o sono :(,0
@larryrritada você me traiu tem que merecer pra me ter de novo :(,0
@gxovana Pena que não vencemos essa porra :(,0
pq highlight é tão incrível e maravilhoso e tão meu grupo utt :(,0
Ninguém me faz perguntas :(,0
eu vou chorar :( https://t.co/9mLtEnkd1p,0
"@IsmaelxLucas @Arthur_vin Ele disse que não foi ele, não lembro quem foi e vou providenciar search só por causa disso :(",0
@Tez Tô sad :(,0
Gostei de um vídeo @YouTube https://t.co/wV3PcpE0Nl dia em que eu ganhei um Polistation :(,0
@GLORYCONFISS aaaaaa que coisinha mais fofa :-( quem é,0
não acredito que já acabou o harry appreciation month :(,0
"quero açaí, mas estou com preguiça de ir comprar :(",0
todo mundo esqueceu de mim hoje :(,0
"@dunno_dontcare num mundo utópico sim, no mundo real morro sozinha e sem dinheiro nem para fazer a festa comigo própria :(",0
@BrianSinsentido Das asco :(,0
#PositivityForNormani meu bolinho vai descansar :( estamos aqui ❤❤❤❤❤,0
o sorriso do meu amor que coisa mais linda :( https://t.co/edKs0u7wQV,0
Olhar frio :( https://t.co/6iiaG9QifF,0
@SpanishMoviesES nada :(,0
Ando Chipi :(,0
eu to muito triste é meu bolinho :( https://t.co/1Qqps0VWxd,0
#ResenhaAoVivo Incrível como o Berrío corre tanto e não conclui nenhuma jogada :(,0
@falsinha Queria :(,0
@095MHN Concordo :(,0
"queria ser sua amiga :( — Ah amor me chama no chat, faço amizade mt fácil e a... https://t.co/CHlBwMmv1I",0
MA- MORTA C TEUS SNAP tu eh MT engraçado mas nunca falei cntg vc :(,0
"@hoeplxz aish! Para... to brincando, suas orelhinhas são lindas e mordíveis :(",0
"JM és a minha conselheira em relação a tudo (tudo mm!!), odeio ver-te em baixo pq mereces tudo de bom :( obg por me aturares,te QUIERO MUCHO",0
Por aí vejo o quanto dependo dela pra ter um dia bom :(,0
ja tem mais de um ano que a juliette sumiu dessa rede social :(,0
Mandem-me dm :(,0
@sorriopelols O que eu faço :(,0
Bardomingo morgou pra mim :(,0
@alIofselena Duas :(,0
@SeriesBrasil 16??? MAS COMO ASSIM GENTE QUE DECEPÇÃO :(,0
minha saudade se chama Slexie :( ❤ https://t.co/Pz1Qf3MQZ9,0
Que saudades da minha JJ :( pula pro episódio que ela volta,0
agora estou pensando se ja deixei algum outro passar e nao me lembro aaaa :(,0
"@sorisosband 
mostra o número dnv pq quando ia add no Zap sumiu :(",0
"not gonna work out pq? :( — Vai dar merda no final, os vossos planos não se vão... https://t.co/gEX9A0rz42",0
oh meu deus :( https://t.co/s6Ehz11vFJ,0
Falem comigo :(,0
"Mine destrói totalmente meu coração :( — destrói mais ainda o meu, cê não tem noção https://t.co/JGUArLPAea",0
nenem eu te amo tanto :( https://t.co/by4ytSfqRB,0
@m_alizaga Conseguitelos :(,0
ain não era pra tu ficar triste :( https://t.co/WeaeMTx5df,0
fiquei o dia inteiro passando mal :(,0
"Mais angustiado que um goleiro na hora do gol. Grande Belchior, diz ae @lucaatalla :(",0
Ela bateu no meu filho :(,0
@dreamcawtcher Eu n superaria :(,0
"@AnyaElric Infelizmente algumas pessoas não entendem/não tem empatia :(
Mas por favor não se culpe, a culpa não é s… https://t.co/aWvskOf6d3",0
@fightforwes A miga não tô podendo falar agr mas quero te contar logo pq vc é bff já deveria tá sabendo dos babado :( olha o wpp,0
qria mt o Fe aqui vendo filme comigo :(,0
@beyonsad os lábios :( nunca vou aprender #sad,0
que domingo mas aburrido :(,0
"@Leticia_eou oloco, pq n falo que era urgência KKKKK AF :(",0
eu chorei junto nessa cena :( https://t.co/Xb9FYC96ev,0
NOSSA MAGOOU :( https://t.co/ioUsY6SPyJ,0
"@wtfdsm Olha tp , vtf e n voltes :(",0
O problema é que os vira-latas vão achar isso lindo :( https://t.co/W9oyPo3tC2,0
"O que será do #RAW sem o Jericho para carregar o show já que ele vai para o #SDLive? :(

#WWEPayback #USTitle",0
@oxentebel affs num me decepciona assim kkkkkkkkkk :(,0
"Cheio e logo fecha :(
Mudança de planos pra: nenhum",0
"quero cafuné, quero festinhas, quero abraços, so sad :(",0
@gahcampos Ele morreu mesmo? Vi que ele tava na UTI respirando por aparelhos :(,0
acabei me metendo na vida dos outros sem querer :(,0
"Tem batata frita, queijo, frango e filé :(",0
Descobri que não vou estar em bc pro aniversário das amigas :(,0
"""Ontem à noite Belchior desapareceu de vez "" :(",0
"@hofeok o pior eh q eh vdd :( mas tipo, como assim sair? oq teria no reality show?",0
@Fe_lnf Kkkkkkk af é instantâneo :(,0
@thebeIIjar AF agora eu vou chorar + olha o meseenger :(,0
Cadê as câmeras dos player dreamhack? :(,0
@hemiuez fiz isso e não adiantou :(,0
Quando eu era mais nova não via a hora de trabalhar pra bancar minha vida de fã. Agora eu trabalho mas só tenho conta pra pagar. :(,0
"Chateadissima com a eliminação da Red Canids :( quem diria, eu com sentimentos fortíssimos por lol",0
@victorcoxc @Mae nao :( e a unica opçao q tenho pra ir semana q vem é do lado do paysandu entao eu nem seo o q faço,0
quero companhia p dormir pf :(,0
"maria fernanda dias — Por nome, eu n tô lembrada quem é! :(
 https://t.co/FTbWgcky3R",0
@gravevys eu amo um anjoooioo do sorriso lindo :(,0
Minha nossa ... pq fiquei tanto tempo sem assistir pll :( Está maravilhosa,0
eu vô sentir falta das madeixas :( https://t.co/Vnbt2DvKWG,0
Pq amanhã é o último dia deles por aqui :(,0
@SeriesBrasil 3ª geração é esquecida até na abertura da série KKKKKKKKKKKKKKKKK cada k é uma lágrima :(,0
Nao tem :(,0
"queria postar uma foto minha de ontem 
não tirei nenhuma foto :(",0
"AMOR ANDA DORMIR CMG, MISS U :(",0
@fillosofem ah nem :(,0
Eu aqui bonitinho cheirosinho porém sozinho!! :(,0
Eu ja chorava nesta cena agora assim fico pior :( https://t.co/PVIiqeMAFq,0
@DepreFuracao Atlético sempre decepcionando :(,0
Esse mes não tem nenhum feriadinho alem de amanhã :( respeito mas não concordo,0
"@catsdance ta bem chato pq eu sempre ganho as srs dos eventos, por isso queria ssr nova :(",0
@ZicoZicoNiii tão bonitinho :( era um bebê #wewantb1a4inbrazil,0
Clara queria tanto o follow do @Tez daí eu fui tentar pra ela mas ele já tinha parado. Tô me sentindo uma péssima amiga :(,0
"@Onuki_Yumi aaa espero q ela melhore :( vai ver ela tá só doentinha e daqui a pouco melhora, não se desespera q é pior",0
"@MEJIBRAY_MiA666 nem tenho, paran :(",0
"@ruyoba @heyotto1 @vitoresteeves a natalie, sarah e judi tavam procurando meninos pro bad boys club, mas a oxygen recusou :(",0
eu só queria ser uma estrelinha p ganhar abracinho teu :( https://t.co/8tRHcZLYuJ,0
Que saudades das séries da Disney :(,0
"quero fzr chamada, alguém? :(",0
Meu irmão nunca vai ser visto legalzao e inteligente só por usar óculos sem ter que viver provando pros outros. :(,0
"Saiu o edital do mestrado em turismo da UFF, mas infelizmente não será neste ano que poderei embarcar nessa aventura :(",0
"To tão triste, queria minha cama e meu remédio pra dormir :(",0
"Estava falando de belchior esse semana e agora isso, mt surreal :(",0
mas pq diabos eu so viro fã de gente q nao me nota :(,0
"@seIenashalo Eu assisti o quarterback e desanimei :(  agora vou voltar, tô só pelo Kurt mesmo, os outros personagens ficaram esquisitos",0
"Também não queria ter dado, só que ela  tweetou uns absurdos e eu tenho limites :( https://t.co/t1BvMTRvWU",0
@ZanettiJulio EU TÔ MT TRISTE. :(,0
Queria essa gata gorda pra mim :( https://t.co/Y6p8rjdJsq,0
o Therik apagou minha homenagem pra ele no face eu fiquei triste :(,0
bar :( : 7d1a9da4-7b07-461a-916f-e351e99d25fe,0
"vc é tao linda, tenho vergonha de falar isso pra vc — ahhh, não tenha vergonha não :(, mas obrigadaaa!!  https://t.co/2ijIJYMCiV",0
vocês nunca me viram chorar tanto na vida :( https://t.co/dcixyac2xI,0
"@v7_valencio Posha, entao pelo menos vc sabe q n era amizade verdadeira :(",0
@daanisc o mesmo por aqui :(,0
"Adoro qnd alguém diz q sonhou cmg.

Mas me mata de curiosidade qnd dizem q n lembram :(",0
"Belchior vivendo na mesma cidade que eu e ninguém sabia, fomos saber hoje com a sua morte. Que pena. :(",0
"inter q achei q era spfc
meu novo mozao
idfc
moletom
mora longe :(
vc eh lindo https://t.co/1qcgWpWXdY",0
@dalekwh Deixa eu dar rt??? Eu já pedi desculpa :(,0
@pietrachiaraa :( nossa mente eh um lixo,0
@cuevx n tenho pau :(,0
"A tarde tinha tudo pra dar certo se não fosse do meu costume, estragar tudo (me sentindo bem decepcionada cmg mesma) :(",0
"@empoweredblack Espero que ela não seja preterida pelos fãs :( não sei se vc reparou, mas pegaram meninas bem mais ""comuns"" dessa vez.",0
"Finalmente comprei meu celular. Tá  feliz, @Samsung ? Aproveite o dinheiro. :(",0
não tem ninguém pra ir assistir a cabana comigo :(,0
"nossa, eu sumi daqui :( tô cheia de trabalhos pra fazer e não to tendo tempo pra nadaaa",0
"""essa humana não quer me dar espetinho de carne :("" https://t.co/3AYK1pqYBv",0
@MEJIBRAY_MiA666 poxa :(,0
Não gostei quando vi o Guerrero mancando :(,0
"Mais uma noite sem pizza
 :(",0
@mrrisse eu já chamei :(,0
eu queria muito uma namorada :(,0
Eu só queria me afundar :(,0
Tava lembrando e comecei a chorar AAAA :( que saudades dela,0
@aIansiqueira Mas agora tem que esperar até terça :(,0
@bree_ferreiira O que você tem hoje ? :(,0
@freirelol @FelipeRAG Pq o ultimo dia vai ser quem perdeu :(,0
@sualves_ verdade :(,0
odeio quando sonho com algo tão bom e depois vejo que não é verdade :(,0
@microtumblr maninha cadê tu to carente de carinho :(,0
"@thegeerson Sim! Aqui tbm :( independente daquele final escroto, Dexter é uma das melhores séries pra mim. E o melhor personagem ever ❤",0
@ultraLighttz :( qualquer coisa skype live:antoniocherri2222,0
@loucoporxutos Fds não destruas os meus sentimentos :( eu preciso dele,0
"eu não to lendo mt ultimamente :( #PREMIOSMTVMIAW 
#MTVINSTAGLCABELLO https://t.co/J0xE2OJTJU",0
@butisbutera Vamo msm????? Pq teve várias aqui q falou isso e nunca maia conversamos :( pq eu tenho vergonha d cham… https://t.co/S949Aw6oT5,0
@alanluis_ minha pele tá rejeitando :( eu n quero tirar de jeito nenhum aaaaaa,0
minhas meninas são tão preciosas :(,0
"ligando...
:(",0
@fckmemisha @camsmaslany @caju_sz a sociedade é tão nojenta :(,0
@Hanna_MeloS N consigo ler se eu n conhecer :(,0
tava olhando as fotos que eu tirei ontem e só vi osso :(,0
"@giveourbelieber que linda, banhou o little baby &lt;3 com água morna? também nãokkk yeh, uma bosta :(",0
"@campelorr É sim, mas é bem lerdinho :(",0
"mano eu to ficando depressivo de tanto jogar sozinho. Meu grupo de amigos sumiu todo, não quero começar a jogar solo mais uma noite &gt;:(",0
@mmariapazz lástima que es mentira :(,0
E tao chato quando a neném vai embora :(,0
"@biamfm miga, eu não vejo a hora que isso cresça, pior merda sair no vento :( 
mas aqui, cê ia ficar show de franja, hein!",0
você faz tanta falta :( @jauregpix,0
"@deepsecrecy ai se fosse antes eu diria que vale, mas eu ando com uma preguiça de ler em ingles :(",0
ai eu sou tao triste :( https://t.co/RSkw98XQOm,0
@micacristino24 @InesAndrade27 @micaelacristino Tenho tantas saudades nem imaginas :( ♥,0
"@fermartins90 A planta é gigante demais! Uma pena... Só sofrencia esses Playoffs. Sem Blackhawks, nem Leafs :(",0
Acabou meu programinha :(,0
Me sinto meio intoxiada por tanta porcaria que comi e bebi desde sexta a noite. Chega dar ânsia :(,0
"2013 foi uma época muito preciosa do BTS. A amizade do Tae e do Hobi era tão linda, eles eram inseparáveis. :(",0
"@sorryhills quando eu morar em um espaço maior vai ser uma das primeiras coisas, aqui é pequeno e n quero ele triste :(",0
@swokjins poxa eu vou te guardar num potinho :( muito preciosa voce me abraça,0
eu troco o dia pela noite :(: https://t.co/t1VTzwI9br,0
@hitdespacito ruim que ele vai estar comemorando com outra :(,0
@followtrickhp @kidrahulez @islytherin Tô bem Triste mais espero ter um Follow do Justin :(,0
a cataratas nunca me apresentou a rita :(,0
Eu qr namorar c ele :( https://t.co/fYvgk6rv8i,0
Perder meu sapo de pelúcia :( https://t.co/wmcMNQlOmp,0
@TatianaaaAlves história interessante :(,0
ai to doentinho cheio de dor no corpo :-(,0
@flawrIess eu tô :(,0
ia ganhar um super lanche mas tô passando mal :(,0
Vontade de apagar todas as fofos do meu insta maldito toc :(,0
cansadinho de sentir saudade :(,0
@idolshelpff 9k. Eu tinha 9k até um tempo atrás mas fiquei inativa e o povo me deu unf :(,0
N fiquei mal :(,0
pena q eh dá doce e não dá azeda :(,0
@LindsayVVoods Nossa :(,0
sempre tem alguem pra nos impedir a conversar né :( — como assim?  https://t.co/TXkvizu0FN,0
"@alicialludovico Vou começar agora, mas queria dizer que tô caindo de sono haha :(",0
nao paro de pensar :(,0
snap ta flopando pq tá todo mundo no insta agora :(,0
@eu_fariaa nem ta teno :(,0
Triste e sozinha nessa cama vazia :(,0
@leonrddicaprio mas eles se separaram mesmo :-(,0
Que nojoooo na reta final do Super Sized :(,0
@uppgivethjarta Joguei o seguro do carro no cartão sem me tocar que estava quase no limite do crédito :(,0
@jujokes dsclp tô indo dormir :(,0
@yxcdd :( n queres o meu bem pq,0
queria bué comprar lá pulseiras e um pano :(,0
curtia q alguém lá comprasse o pano por mim q depois quando chegasse a cb dava lhe o € :(,0
Obrigado de verdade se você é uma das pessoas que está comigo mesmo eu não estando perto de você ou fazendo vídeos semanalmente pra você! :(,0
@bigshoesquad queria muito entrar mas estou sem wpp :(,0
"Era para eu estar lá, porém estou viajando :(",0
"@eduardasoto_ ai eu acho, mas você dizendo isso me deixa até felizinha :(",0
Julianaaaaa to sentindo sua faaaltaaa @pqnaoju  podia ter me levado na copavet na mala :(,0
Oh ainda estou a pensar se mando ou não :( — Caralho se quiseres manda é na boa https://t.co/3G3wcDfl7Y,0
me ajudem aaAaA :(,0
sdd de ir p gira :(,0
@apacassimiro não zoa! haha eu sei que às vezes mereço. Mas eu não procuro você só quando to mau :(,0
